User_ID,Age,Gender,Dietary_Preferences,Allergies
1837,Teen,Female,Vegetarian,"Shellfish, Soy"
1838,Teen,Female,Dairy-Free,"Eggs, Soy"
1839,Senior,Female,Non-Vegetarian,"Dairy, Nuts"
1840,Senior,Male,Keto,Soy
1841,Adult,Other,Keto,
1842,Child,Male,Vegetarian,Soy
1843,Child,Female,Non-Vegetarian,"Nuts, Soy"
1844,Teen,Female,Keto,
1845,Teen,Female,Vegetarian,None
1846,Adult,Other,Paleo,"Soy, Shellfish"
1847,Senior,Male,Dairy-Free,
1848,Child,Female,Vegetarian,
1849,Child,Female,Paleo,"Soy, Gluten"
1850,Senior,Male,Gluten-Free,Shellfish
1851,Senior,Other,Vegan,Shellfish
1852,Child,Female,Non-Vegetarian,
1853,Child,Male,Paleo,Shellfish
1854,Adult,Female,Gluten-Free,Shellfish
1855,Teen,Female,Keto,"Gluten, Shellfish, None"
1856,Adult,Female,Paleo,"Soy, None, Dairy"
1857,Teen,Other,Gluten-Free,
1858,Child,Male,Vegetarian,"Soy, Shellfish"
1859,Adult,Male,Paleo,"Dairy, Soy"
1860,Child,Female,Non-Vegetarian,"Soy, Dairy"
1861,Teen,Other,Keto,Eggs
1862,Adult,Other,Keto,Soy
1863,Child,Male,Dairy-Free,
1864,Teen,Other,Keto,
1865,Adult,Other,Gluten-Free,
1866,Teen,Female,Vegetarian,
1867,Child,Female,Gluten-Free,Eggs
1868,Adult,Male,Gluten-Free,"Gluten, Nuts"
1869,Adult,Female,Paleo,"Soy, Gluten"
1870,Child,Other,Non-Vegetarian,Eggs
1871,Teen,Female,Keto,Shellfish
1872,Teen,Other,Paleo,"Dairy, Eggs"
1873,Child,Male,Non-Vegetarian,
1874,Adult,Other,Gluten-Free,Eggs
1875,Senior,Male,Vegan,"Gluten, Shellfish"
1876,Adult,Male,Dairy-Free,Nuts
1877,Child,Male,Non-Vegetarian,"Eggs, Gluten, Shellfish"
1878,Teen,Other,Gluten-Free,Gluten
1879,Adult,Male,Keto,"Soy, Shellfish"
1880,Adult,Male,Gluten-Free,None
1881,Child,Male,Vegan,"Soy, Nuts, Shellfish"
1882,Child,Female,Non-Vegetarian,"Eggs, Soy"
1883,Adult,Male,Keto,"Nuts, Eggs, None"
1884,Child,Male,Vegetarian,"Nuts, Eggs, Gluten"
1885,Teen,Male,Dairy-Free,"Dairy, Shellfish, Nuts"
1886,Adult,Other,Vegetarian,"Soy, Shellfish, Eggs"
1887,Teen,Female,Gluten-Free,"Soy, Nuts, Eggs"
1888,Teen,Male,Gluten-Free,
1889,Child,Other,Gluten-Free,
1890,Teen,Female,Dairy-Free,"Dairy, Gluten"
1891,Adult,Male,Gluten-Free,"None, Eggs, Shellfish"
1892,Teen,Other,Paleo,"Eggs, Gluten, Dairy"
1893,Teen,Female,Non-Vegetarian,Soy
1894,Senior,Female,Gluten-Free,"Shellfish, Dairy, None"
1895,Senior,Female,Dairy-Free,
1896,Adult,Other,Non-Vegetarian,
1897,Child,Female,Gluten-Free,"None, Shellfish"
1898,Adult,Other,Paleo,None
1899,Senior,Female,Gluten-Free,"Dairy, Soy, Gluten"
1900,Child,Female,Non-Vegetarian,Gluten
1901,Adult,Other,Keto,
1902,Child,Female,Vegan,"Dairy, Eggs, Nuts"
1903,Adult,Other,Vegan,None
1904,Teen,Female,Vegetarian,
1905,Adult,Other,Keto,
1906,Teen,Other,Paleo,
1907,Child,Female,Keto,
1908,Senior,Female,Non-Vegetarian,
1909,Senior,Female,Vegan,"Soy, None"
1910,Adult,Other,Paleo,"Shellfish, Eggs"
1911,Teen,Male,Gluten-Free,Soy
1912,Teen,Male,Gluten-Free,"Eggs, Gluten"
1913,Adult,Female,Paleo,"Nuts, None, Eggs"
1914,Adult,Female,Keto,"None, Dairy, Shellfish"
1915,Senior,Male,Vegan,"Soy, Eggs"
1916,Adult,Other,Vegetarian,
1917,Adult,Female,Dairy-Free,None
1918,Teen,Other,Vegetarian,"Soy, Nuts"
1919,Teen,Male,Dairy-Free,
1920,Senior,Other,Paleo,"None, Eggs"
1921,Teen,Male,Dairy-Free,
1922,Adult,Male,Keto,Dairy
1923,Adult,Other,Non-Vegetarian,Nuts
1924,Adult,Male,Non-Vegetarian,
1925,Child,Female,Gluten-Free,"Shellfish, Soy"
1926,Child,Other,Dairy-Free,"Nuts, Dairy, Soy"
1927,Teen,Male,Paleo,"None, Soy, Nuts"
1928,Teen,Female,Vegetarian,"Gluten, Dairy, None"
1929,Senior,Female,Gluten-Free,"Shellfish, Nuts, None"
1930,Child,Female,Vegetarian,Shellfish
1931,Senior,Female,Non-Vegetarian,"Soy, None, Shellfish"
1932,Senior,Male,Keto,"Eggs, None, Shellfish"
1933,Adult,Other,Vegetarian,"Soy, Dairy"
1934,Adult,Male,Vegan,
1935,Child,Male,Non-Vegetarian,"Soy, Eggs, Shellfish"
1936,Adult,Other,Non-Vegetarian,"Soy, None, Nuts"
1937,Senior,Female,Paleo,
1938,Teen,Other,Non-Vegetarian,
1939,Teen,Female,Paleo,Eggs
1940,Child,Male,Gluten-Free,Dairy
1941,Teen,Other,Keto,
1942,Child,Other,Vegan,"Shellfish, Dairy"
1943,Senior,Other,Gluten-Free,
1944,Teen,Male,Non-Vegetarian,Soy
1945,Adult,Female,Gluten-Free,
1946,Teen,Female,Gluten-Free,"Shellfish, Nuts"
1947,Child,Other,Vegan,"None, Soy"
1948,Adult,Other,Paleo,"None, Shellfish"
1949,Adult,Male,Non-Vegetarian,
1950,Adult,Male,Keto,"Dairy, Eggs"
1951,Senior,Male,Dairy-Free,Dairy
1952,Senior,Female,Gluten-Free,"Gluten, Shellfish"
1953,Adult,Female,Paleo,"Eggs, Gluten"
1954,Child,Other,Keto,Shellfish
1955,Senior,Female,Vegan,"Gluten, Shellfish, Nuts"
1956,Senior,Female,Vegetarian,"Shellfish, Gluten, Eggs"
1957,Teen,Male,Vegetarian,"Shellfish, Nuts, Dairy"
1958,Teen,Female,Vegetarian,"Eggs, Shellfish, Nuts"
1959,Senior,Male,Paleo,"Eggs, Shellfish"
1960,Teen,Female,Keto,"Dairy, Eggs"
1961,Child,Male,Non-Vegetarian,Nuts
1962,Senior,Other,Keto,"Dairy, Shellfish, None"
1963,Adult,Male,Gluten-Free,Nuts
1964,Adult,Male,Vegetarian,None
1965,Senior,Other,Keto,"Nuts, None"
1966,Teen,Other,Gluten-Free,
1967,Senior,Female,Non-Vegetarian,"Eggs, Nuts, None"
1968,Adult,Female,Non-Vegetarian,"Soy, Nuts"
1969,Senior,Other,Keto,"Nuts, Gluten"
1970,Child,Other,Vegan,
1971,Adult,Female,Vegan,Soy
1972,Child,Other,Vegetarian,"None, Gluten"
1973,Child,Female,Gluten-Free,"Gluten, None"
1974,Adult,Male,Vegetarian,
1975,Senior,Female,Paleo,"Nuts, Eggs"
1976,Adult,Female,Keto,
1977,Senior,Other,Dairy-Free,
1978,Teen,Other,Vegetarian,
1979,Senior,Female,Non-Vegetarian,"Soy, Nuts, Dairy"
1980,Teen,Female,Non-Vegetarian,
1981,Adult,Male,Gluten-Free,
1982,Child,Male,Non-Vegetarian,"Soy, Dairy, Nuts"
1983,Child,Other,Keto,
1984,Adult,Female,Gluten-Free,
1985,Teen,Male,Vegetarian,None
1986,Teen,Female,Dairy-Free,"Nuts, Gluten, Shellfish"
1987,Teen,Male,Vegan,"Eggs, Dairy"
1988,Teen,Female,Vegan,"Shellfish, Eggs"
1989,Child,Other,Keto,Soy
1990,Senior,Male,Paleo,"Gluten, Eggs"
1991,Child,Male,Gluten-Free,
1992,Senior,Male,Vegan,Nuts
1993,Adult,Other,Gluten-Free,
1994,Senior,Male,Keto,Soy
1995,Teen,Female,Keto,"Eggs, Gluten"
1996,Senior,Other,Vegan,Dairy
1997,Child,Other,Vegetarian,
1998,Child,Other,Dairy-Free,"Nuts, Eggs, Shellfish"
1999,Senior,Female,Non-Vegetarian,"Shellfish, Gluten, Eggs"
2000,Adult,Female,Dairy-Free,Nuts
2001,Child,Male,Dairy-Free,"None, Dairy"
2002,Child,Female,Keto,"Soy, Gluten, None"
2003,Senior,Male,Paleo,"Nuts, Shellfish"
2004,Adult,Other,Vegan,
2005,Child,Male,Non-Vegetarian,
2006,Adult,Other,Dairy-Free,Soy
2007,Senior,Female,Gluten-Free,None
2008,Adult,Male,Non-Vegetarian,
2009,Adult,Female,Vegan,
2010,Child,Female,Paleo,Gluten
2011,Child,Female,Paleo,
2012,Teen,Female,Paleo,Dairy
2013,Senior,Male,Gluten-Free,
2014,Senior,Male,Vegan,
2015,Teen,Male,Vegetarian,Dairy
2016,Senior,Female,Vegan,"Eggs, None, Gluten"
2017,Teen,Female,Gluten-Free,Gluten
2018,Adult,Female,Gluten-Free,"Shellfish, Soy, Nuts"
2019,Teen,Other,Paleo,"Shellfish, Eggs"
2020,Senior,Other,Vegan,"Eggs, None"
2021,Adult,Male,Paleo,Gluten
2022,Senior,Male,Keto,
2023,Adult,Other,Dairy-Free,Soy
2024,Teen,Other,Keto,
2025,Child,Female,Keto,"Nuts, Soy"
2026,Teen,Other,Gluten-Free,"Soy, Dairy"
2027,Teen,Male,Paleo,"Soy, Dairy"
2028,Senior,Female,Vegan,"Shellfish, Soy"
2029,Adult,Male,Paleo,
2030,Senior,Other,Keto,
2031,Adult,Female,Dairy-Free,
2032,Teen,Male,Dairy-Free,"None, Shellfish"
2033,Adult,Male,Gluten-Free,Soy
2034,Child,Other,Vegan,"Eggs, Gluten"
2035,Child,Other,Vegan,"Nuts, Eggs"
2036,Teen,Other,Vegan,
2037,Adult,Male,Vegetarian,"Gluten, None, Soy"
2038,Child,Male,Gluten-Free,None
2039,Teen,Male,Vegetarian,Shellfish
2040,Adult,Female,Keto,
2041,Senior,Male,Paleo,"Soy, Gluten, Nuts"
2042,Teen,Male,Vegetarian,Dairy
2043,Senior,Female,Vegetarian,"Gluten, Nuts, Eggs"
2044,Senior,Other,Gluten-Free,"Dairy, Eggs, Nuts"
2045,Child,Female,Keto,"Nuts, Eggs, None"
2046,Adult,Male,Vegan,None
2047,Senior,Female,Dairy-Free,
2048,Senior,Male,Dairy-Free,Shellfish
2049,Child,Other,Gluten-Free,"None, Soy"
2050,Senior,Female,Dairy-Free,"Eggs, Shellfish, Gluten"
2051,Teen,Male,Gluten-Free,"Dairy, Eggs, Shellfish"
2052,Senior,Other,Gluten-Free,Nuts
2053,Senior,Female,Vegan,"Dairy, Nuts, Eggs"
2054,Teen,Male,Non-Vegetarian,Nuts
2055,Teen,Other,Vegan,"None, Dairy, Soy"
2056,Teen,Female,Keto,"Nuts, None, Soy"
2057,Senior,Other,Keto,Eggs
2058,Teen,Other,Paleo,"Eggs, Gluten, Dairy"
2059,Teen,Other,Non-Vegetarian,
2060,Senior,Other,Gluten-Free,"Nuts, None"
2061,Child,Male,Vegetarian,"Shellfish, Dairy, Gluten"
2062,Teen,Other,Dairy-Free,None
2063,Adult,Female,Vegan,"None, Nuts"
2064,Teen,Other,Dairy-Free,Shellfish
2065,Senior,Other,Keto,"Eggs, Nuts, Shellfish"
2066,Adult,Male,Keto,"Nuts, None, Shellfish"
2067,Child,Male,Vegetarian,"Soy, Dairy, None"
2068,Child,Male,Dairy-Free,"Nuts, None, Dairy"
2069,Senior,Other,Dairy-Free,Soy
2070,Teen,Female,Gluten-Free,Shellfish
2071,Teen,Other,Paleo,
2072,Teen,Other,Vegan,"Shellfish, Dairy"
2073,Senior,Female,Gluten-Free,"Nuts, Shellfish"
2074,Senior,Other,Vegetarian,Soy
2075,Adult,Female,Paleo,"Eggs, Gluten"
2076,Senior,Other,Vegetarian,"None, Nuts, Dairy"
2077,Child,Male,Vegetarian,"Gluten, Shellfish, Soy"
2078,Senior,Female,Keto,
2079,Teen,Other,Dairy-Free,Dairy
2080,Senior,Male,Non-Vegetarian,"Nuts, None"
2081,Senior,Male,Dairy-Free,Soy
2082,Adult,Male,Gluten-Free,Gluten
2083,Senior,Male,Paleo,
2084,Child,Female,Dairy-Free,"Nuts, Dairy, Shellfish"
2085,Senior,Other,Keto,Soy
2086,Senior,Female,Dairy-Free,"Eggs, None"
2087,Adult,Male,Paleo,
2088,Adult,Female,Vegetarian,"Nuts, Gluten, Dairy"
2089,Teen,Other,Keto,Dairy
2090,Child,Other,Vegetarian,
2091,Child,Male,Gluten-Free,Soy
2092,Child,Male,Paleo,"Dairy, None, Nuts"
2093,Child,Female,Non-Vegetarian,"Shellfish, None, Eggs"
2094,Child,Female,Keto,"Shellfish, Soy, Eggs"
2095,Child,Female,Paleo,"Eggs, None"
2096,Teen,Male,Non-Vegetarian,None
2097,Adult,Male,Keto,"Eggs, Gluten"
2098,Adult,Female,Vegan,"Shellfish, Gluten, Soy"
2099,Senior,Male,Gluten-Free,Eggs
2100,Teen,Male,Keto,Dairy
2101,Senior,Other,Vegetarian,"Nuts, Eggs"
2102,Adult,Male,Keto,"None, Gluten"
2103,Senior,Other,Paleo,"Nuts, Dairy"
2104,Adult,Other,Vegan,
2105,Child,Other,Keto,Gluten
2106,Adult,Female,Gluten-Free,
2107,Teen,Other,Keto,
2108,Child,Male,Non-Vegetarian,"Soy, Nuts, Eggs"
2109,Adult,Other,Keto,
2110,Child,Male,Dairy-Free,"Gluten, Soy, Shellfish"
2111,Adult,Other,Vegan,"Dairy, Soy, Shellfish"
2112,Teen,Other,Vegan,"None, Eggs"
2113,Child,Male,Non-Vegetarian,None
2114,Senior,Other,Vegetarian,Soy
2115,Adult,Other,Paleo,"Gluten, Nuts"
2116,Senior,Male,Gluten-Free,Shellfish
2117,Child,Female,Non-Vegetarian,"Eggs, Gluten"
2118,Senior,Other,Gluten-Free,"Shellfish, None, Soy"
2119,Child,Female,Dairy-Free,Nuts
2120,Teen,Female,Dairy-Free,"Eggs, Dairy, Shellfish"
2121,Senior,Female,Gluten-Free,"None, Shellfish"
2122,Senior,Male,Vegetarian,"Shellfish, Eggs"
2123,Senior,Female,Vegan,"Soy, Dairy, Nuts"
2124,Child,Male,Non-Vegetarian,Eggs
2125,Teen,Female,Dairy-Free,Soy
2126,Teen,Female,Gluten-Free,"Soy, Shellfish"
2127,Teen,Female,Dairy-Free,
2128,Child,Other,Non-Vegetarian,Soy
2129,Senior,Other,Gluten-Free,"Nuts, Dairy"
2130,Adult,Female,Gluten-Free,"None, Gluten, Soy"
2131,Child,Female,Vegan,"Soy, Dairy"
2132,Senior,Male,Paleo,"Shellfish, Dairy, Eggs"
2133,Teen,Other,Dairy-Free,"Eggs, Nuts"
2134,Teen,Female,Dairy-Free,Nuts
2135,Senior,Male,Dairy-Free,"Shellfish, Nuts"
2136,Teen,Other,Keto,"Dairy, None, Nuts"
2137,Adult,Male,Paleo,"Shellfish, None"
2138,Adult,Female,Vegan,Soy
2139,Child,Female,Gluten-Free,"Dairy, None"
2140,Teen,Male,Paleo,"Nuts, Gluten"
2141,Adult,Male,Keto,"Shellfish, Soy, None"
2142,Senior,Male,Keto,
2143,Senior,Female,Paleo,Shellfish
2144,Adult,Female,Keto,"Gluten, None, Nuts"
2145,Child,Male,Vegan,Shellfish
2146,Teen,Other,Keto,
2147,Child,Other,Vegetarian,"Shellfish, Soy, Nuts"
2148,Senior,Male,Vegetarian,
2149,Child,Male,Paleo,"Soy, None"
2150,Child,Male,Paleo,Shellfish
2151,Teen,Other,Non-Vegetarian,"Dairy, None"
2152,Teen,Other,Paleo,"Nuts, Dairy, Eggs"
2153,Child,Female,Gluten-Free,Dairy
2154,Adult,Female,Non-Vegetarian,
2155,Child,Other,Vegetarian,"None, Gluten, Eggs"
2156,Adult,Other,Non-Vegetarian,Gluten
2157,Adult,Female,Non-Vegetarian,"Eggs, Shellfish, Nuts"
2158,Teen,Other,Keto,Dairy
2159,Adult,Other,Vegetarian,"Gluten, Dairy, None"
2160,Senior,Female,Vegan,
2161,Child,Female,Dairy-Free,
2162,Child,Other,Paleo,
2163,Senior,Female,Keto,Nuts
2164,Adult,Other,Paleo,"Soy, Shellfish, Gluten"
2165,Adult,Male,Dairy-Free,"Soy, Eggs, Nuts"
2166,Senior,Other,Dairy-Free,None
2167,Teen,Other,Paleo,"Gluten, Nuts, Eggs"
2168,Adult,Male,Dairy-Free,"Gluten, Dairy, Soy"
2169,Child,Female,Paleo,
2170,Teen,Male,Keto,"Shellfish, Gluten, None"
2171,Senior,Other,Vegetarian,
2172,Adult,Female,Vegan,
2173,Child,Male,Keto,"Gluten, Dairy"
2174,Teen,Male,Paleo,
2175,Teen,Female,Dairy-Free,
2176,Child,Female,Vegan,
2177,Teen,Female,Paleo,
2178,Senior,Other,Dairy-Free,"Gluten, Eggs"
2179,Child,Female,Vegetarian,"Dairy, Shellfish"
2180,Adult,Other,Non-Vegetarian,"Gluten, Eggs, Shellfish"
2181,Adult,Female,Vegan,"Soy, Nuts"
2182,Teen,Female,Gluten-Free,
2183,Senior,Other,Paleo,Shellfish
2184,Teen,Male,Keto,"Gluten, Dairy, Shellfish"
2185,Adult,Male,Vegan,"Eggs, Shellfish, Dairy"
2186,Adult,Male,Paleo,"Shellfish, Eggs"
2187,Adult,Female,Vegan,
2188,Adult,Male,Gluten-Free,"Gluten, Nuts"
2189,Teen,Female,Keto,
2190,Senior,Female,Vegan,Eggs
2191,Child,Other,Dairy-Free,"Eggs, Shellfish"
2192,Child,Female,Vegan,None
2193,Child,Male,Vegan,"Shellfish, Nuts"
2194,Adult,Other,Keto,Gluten
2195,Teen,Male,Paleo,Dairy
2196,Teen,Other,Paleo,"Dairy, Shellfish"
2197,Teen,Male,Paleo,"Shellfish, Gluten, Nuts"
2198,Child,Other,Vegan,
2199,Senior,Male,Gluten-Free,"Shellfish, None, Dairy"
2200,Child,Female,Paleo,"Shellfish, Dairy"
2201,Senior,Male,Gluten-Free,None
2202,Teen,Female,Gluten-Free,Soy
2203,Senior,Male,Gluten-Free,Soy
2204,Child,Male,Keto,Nuts
2205,Senior,Other,Paleo,"Gluten, Soy"
2206,Child,Female,Paleo,None
2207,Adult,Other,Paleo,"Soy, Gluten"
2208,Adult,Male,Vegetarian,"Nuts, Dairy"
2209,Teen,Other,Vegetarian,"Gluten, None, Shellfish"
2210,Adult,Female,Paleo,
2211,Adult,Male,Keto,Dairy
2212,Senior,Male,Gluten-Free,
2213,Adult,Female,Vegetarian,"Shellfish, Dairy, Gluten"
2214,Teen,Female,Keto,"Eggs, None, Shellfish"
2215,Teen,Male,Keto,
2216,Teen,Male,Keto,"None, Eggs"
2217,Adult,Male,Keto,
2218,Teen,Male,Keto,"Shellfish, Eggs, Nuts"
2219,Adult,Other,Vegetarian,"Shellfish, Dairy"
2220,Child,Other,Keto,"Gluten, Nuts"
2221,Teen,Male,Vegetarian,"Soy, Dairy"
2222,Adult,Other,Vegan,None
2223,Teen,Male,Dairy-Free,Gluten
2224,Teen,Male,Dairy-Free,
2225,Teen,Other,Gluten-Free,Shellfish
2226,Teen,Female,Paleo,"Soy, Eggs, Gluten"
2227,Senior,Male,Non-Vegetarian,
2228,Adult,Male,Non-Vegetarian,
2229,Senior,Female,Dairy-Free,Eggs
2230,Adult,Other,Dairy-Free,Nuts
2231,Teen,Other,Non-Vegetarian,"Gluten, Eggs"
2232,Senior,Other,Dairy-Free,"Eggs, Gluten"
2233,Adult,Male,Vegan,
2234,Senior,Other,Vegetarian,"Gluten, None, Eggs"
2235,Child,Male,Keto,"Nuts, None, Gluten"
2236,Teen,Other,Gluten-Free,"None, Eggs"
2237,Senior,Male,Paleo,"Eggs, Nuts, None"
2238,Child,Female,Dairy-Free,"Eggs, Shellfish"
2239,Child,Female,Dairy-Free,
2240,Senior,Male,Gluten-Free,"Nuts, Shellfish, Gluten"
2241,Child,Male,Keto,Soy
2242,Adult,Male,Dairy-Free,
2243,Adult,Male,Non-Vegetarian,"None, Soy, Shellfish"
2244,Child,Male,Dairy-Free,"Gluten, None"
2245,Teen,Male,Vegan,Eggs
2246,Senior,Female,Vegetarian,
2247,Senior,Male,Gluten-Free,"Eggs, Dairy, Nuts"
2248,Senior,Male,Gluten-Free,"None, Eggs, Dairy"
2249,Senior,Other,Gluten-Free,"Gluten, Dairy"
2250,Teen,Other,Vegetarian,"Gluten, None, Shellfish"
2251,Senior,Other,Non-Vegetarian,"Dairy, Gluten"
2252,Teen,Other,Non-Vegetarian,"Soy, Gluten"
2253,Teen,Other,Keto,
2254,Senior,Female,Dairy-Free,"Shellfish, Eggs, Dairy"
2255,Senior,Female,Vegan,
2256,Teen,Female,Gluten-Free,"Gluten, Eggs, Dairy"
2257,Teen,Male,Non-Vegetarian,"Nuts, Eggs, Soy"
2258,Senior,Other,Gluten-Free,Soy
2259,Adult,Other,Gluten-Free,"Gluten, Nuts, Soy"
2260,Teen,Male,Vegan,
2261,Child,Female,Paleo,"Soy, Eggs, Gluten"
2262,Adult,Female,Keto,
2263,Child,Male,Paleo,None
2264,Adult,Other,Gluten-Free,
2265,Adult,Female,Vegan,
2266,Teen,Female,Paleo,
2267,Teen,Male,Paleo,Gluten
2268,Child,Male,Dairy-Free,
2269,Child,Other,Non-Vegetarian,"Soy, Shellfish, Eggs"
2270,Adult,Male,Dairy-Free,"Gluten, Eggs"
2271,Teen,Male,Vegetarian,
2272,Senior,Female,Paleo,
2273,Teen,Female,Non-Vegetarian,Shellfish
2274,Teen,Female,Vegetarian,"Dairy, Eggs, None"
2275,Adult,Other,Vegan,
2276,Adult,Female,Paleo,Gluten
2277,Teen,Female,Keto,"Eggs, Nuts, Gluten"
2278,Teen,Male,Keto,
2279,Teen,Female,Non-Vegetarian,Gluten
2280,Senior,Other,Gluten-Free,"Eggs, Nuts, Soy"
2281,Teen,Female,Keto,"Shellfish, Dairy"
2282,Child,Other,Vegan,
2283,Adult,Male,Dairy-Free,"Nuts, Gluten"
2284,Child,Female,Vegetarian,"Soy, Gluten"
2285,Adult,Female,Dairy-Free,
2286,Child,Other,Vegetarian,"Soy, None, Shellfish"
2287,Child,Male,Vegetarian,"Shellfish, Dairy"
2288,Adult,Other,Vegetarian,
2289,Child,Female,Vegetarian,
2290,Adult,Other,Vegetarian,Nuts
2291,Senior,Male,Paleo,"Dairy, Gluten, Shellfish"
2292,Senior,Male,Dairy-Free,"Soy, Nuts, Shellfish"
2293,Teen,Female,Dairy-Free,Eggs
2294,Teen,Female,Gluten-Free,"Dairy, Nuts"
2295,Adult,Other,Keto,Nuts
2296,Adult,Male,Paleo,Nuts
2297,Adult,Other,Dairy-Free,"Soy, Eggs"
2298,Teen,Other,Non-Vegetarian,"Nuts, Shellfish, Dairy"
2299,Child,Other,Paleo,Gluten
2300,Child,Other,Vegetarian,"Gluten, Shellfish, Soy"
2301,Adult,Female,Gluten-Free,Eggs
2302,Child,Other,Paleo,"Soy, Nuts, Eggs"
2303,Adult,Female,Vegetarian,"Nuts, Dairy"
2304,Teen,Female,Vegan,
2305,Senior,Other,Dairy-Free,Soy
2306,Teen,Other,Non-Vegetarian,Gluten
2307,Child,Female,Dairy-Free,"Shellfish, Soy"
2308,Child,Male,Non-Vegetarian,"Shellfish, Nuts, Dairy"
2309,Senior,Female,Vegetarian,"Shellfish, Dairy"
2310,Teen,Male,Gluten-Free,
2311,Child,Other,Keto,"Shellfish, Gluten"
2312,Adult,Female,Vegetarian,
2313,Child,Female,Gluten-Free,"Soy, Dairy"
2314,Teen,Male,Vegan,
2315,Adult,Male,Dairy-Free,
2316,Child,Female,Keto,"Gluten, None"
2317,Adult,Male,Gluten-Free,"Nuts, None, Gluten"
2318,Senior,Female,Non-Vegetarian,
2319,Child,Female,Gluten-Free,Nuts
2320,Adult,Other,Vegan,"Gluten, Soy, Dairy"
2321,Senior,Other,Keto,"Nuts, None"
2322,Adult,Male,Paleo,Nuts
2323,Senior,Other,Paleo,"Gluten, None, Soy"
2324,Senior,Male,Keto,
2325,Child,Female,Gluten-Free,"Eggs, Shellfish"
2326,Child,Other,Vegan,"Nuts, Eggs"
2327,Teen,Male,Keto,"Shellfish, Nuts"
2328,Adult,Other,Vegan,
2329,Senior,Male,Gluten-Free,"Dairy, Eggs"
2330,Teen,Male,Keto,"Nuts, Soy"
2331,Senior,Male,Non-Vegetarian,
2332,Teen,Male,Gluten-Free,
2333,Teen,Other,Vegetarian,
2334,Teen,Female,Paleo,None
2335,Child,Female,Vegetarian,
2336,Adult,Female,Keto,None
2337,Adult,Male,Gluten-Free,"None, Soy"
2338,Child,Male,Paleo,"None, Soy"
2339,Teen,Other,Non-Vegetarian,"Eggs, Dairy, Gluten"
2340,Adult,Other,Keto,
2341,Adult,Female,Dairy-Free,
2342,Senior,Female,Vegetarian,
2343,Teen,Female,Non-Vegetarian,"Nuts, Eggs"
2344,Teen,Male,Vegan,
2345,Senior,Other,Paleo,"Shellfish, Soy"
2346,Child,Other,Vegetarian,Dairy
2347,Adult,Other,Vegetarian,Gluten
2348,Senior,Other,Non-Vegetarian,"Dairy, Gluten"
2349,Teen,Male,Gluten-Free,"Gluten, Nuts"
2350,Senior,Male,Non-Vegetarian,"Eggs, Dairy, None"
2351,Child,Other,Keto,Shellfish
2352,Senior,Female,Dairy-Free,"None, Gluten"
2353,Adult,Other,Non-Vegetarian,"Eggs, Soy, Shellfish"
2354,Teen,Female,Dairy-Free,"Dairy, Eggs, None"
2355,Adult,Female,Vegan,
2356,Child,Female,Paleo,
2357,Teen,Male,Vegan,"Shellfish, Gluten, Dairy"
2358,Adult,Other,Vegetarian,"None, Dairy"
2359,Teen,Male,Non-Vegetarian,None
2360,Adult,Female,Paleo,"Nuts, Eggs"
2361,Adult,Male,Gluten-Free,Gluten
2362,Teen,Female,Dairy-Free,
2363,Adult,Other,Gluten-Free,Nuts
2364,Senior,Male,Gluten-Free,
2365,Senior,Female,Non-Vegetarian,"Eggs, Dairy, Soy"
2366,Adult,Other,Dairy-Free,Gluten
2367,Senior,Other,Vegan,"Soy, Gluten, Shellfish"
2368,Adult,Other,Gluten-Free,Gluten
2369,Senior,Female,Non-Vegetarian,"Soy, Eggs, Gluten"
2370,Senior,Male,Vegan,
2371,Child,Female,Dairy-Free,"None, Eggs"
2372,Senior,Other,Dairy-Free,"Soy, None, Eggs"
2373,Child,Other,Non-Vegetarian,"Gluten, Nuts, Shellfish"
2374,Child,Other,Dairy-Free,Dairy
2375,Adult,Female,Vegetarian,"Gluten, Shellfish, Nuts"
2376,Teen,Female,Vegan,
2377,Adult,Male,Vegan,"Gluten, Soy, Shellfish"
2378,Senior,Female,Keto,Dairy
2379,Adult,Female,Keto,"Gluten, Shellfish, Eggs"
2380,Senior,Male,Vegan,Soy
2381,Teen,Female,Paleo,"Soy, Gluten"
2382,Senior,Other,Vegetarian,"Gluten, None"
2383,Senior,Male,Gluten-Free,
2384,Senior,Female,Vegetarian,"Soy, Gluten, Shellfish"
2385,Child,Other,Non-Vegetarian,
2386,Senior,Male,Vegetarian,"Dairy, Nuts"
2387,Teen,Female,Vegan,"Eggs, Nuts"
2388,Child,Female,Keto,"Nuts, Shellfish, None"
2389,Child,Other,Gluten-Free,
2390,Adult,Female,Vegetarian,Soy
2391,Teen,Female,Vegan,Soy
2392,Adult,Other,Gluten-Free,"Gluten, Nuts, Eggs"
2393,Adult,Female,Paleo,
2394,Senior,Female,Vegetarian,
2395,Child,Male,Non-Vegetarian,Soy
2396,Adult,Other,Paleo,"Soy, Dairy"
2397,Child,Female,Paleo,
2398,Adult,Male,Non-Vegetarian,
2399,Adult,Male,Vegan,"None, Soy"
2400,Teen,Female,Keto,"Nuts, Soy"
2401,Teen,Female,Keto,"Shellfish, Soy, Eggs"
2402,Adult,Male,Dairy-Free,"None, Eggs"
2403,Senior,Other,Paleo,Nuts
2404,Senior,Male,Dairy-Free,
2405,Teen,Other,Paleo,Dairy
2406,Senior,Other,Vegan,"Dairy, Gluten, Nuts"
